idNode,Dejicstra,Levit,AstarEuklid,AstarManh,AstarCheb
1569742649,0.14019393920898438,14.808398008346558,0.1788649559020996,0.17108798027038574,0.151594877243042
1569742798,0.1133420467376709,12.103041887283325,0.12299990653991699,0.14252305030822754,0.13094305992126465
1569742944,0.13886690139770508,12.242185831069946,0.16643285751342773,0.16269397735595703,0.1293659210205078
1569743129,0.11382794380187988,12.382775068283081,0.1407780647277832,0.10475897789001465,0.12761592864990234
1569743501,0.09647083282470703,10.616014957427979,0.10535788536071777,0.11031699180603027,0.10834503173828125
4312819441,0.05050516128540039,12.039127111434937,0.04871797561645508,0.05839705467224121,0.07274389266967773
5273992170,0.04851889610290527,10.665513038635254,0.05584597587585449,0.05460190773010254,0.05521106719970703
1134063182,0.03250312805175781,10.68911099433899,0.036296844482421875,0.027202844619750977,0.02859210968017578
1134063349,0.045166969299316406,12.437249898910522,0.03652310371398926,0.029146909713745117,0.030059099197387695
1134063492,0.03274202346801758,10.65385103225708,0.0290679931640625,0.03207206726074219,0.029572010040283203
1130131662,0.16778898239135742,12.138231992721558,0.19993281364440918,0.18229103088378906,0.1758418083190918
3712250919,0.045204877853393555,10.685255765914917,0.05076003074645996,0.0415191650390625,0.05094790458679199
1402763013,0.05295705795288086,11.007549047470093,0.05255603790283203,0.047480106353759766,0.039038896560668945
617642714,0.15920805931091309,12.110579013824463,0.16559481620788574,0.1541290283203125,0.1645810604095459
213679952,0.15237808227539062,10.449188947677612,0.18495893478393555,0.1627209186553955,0.1869950294494629
1503167954,0.12098002433776855,12.062124967575073,0.15099000930786133,0.12119603157043457,0.10939192771911621
1574530206,0.07815980911254883,11.05873703956604,0.05447697639465332,0.05923199653625488,0.07483077049255371
4312819445,0.06605792045593262,10.771290063858032,0.07040596008300781,0.07274389266967773,0.0615391731262207
4362903205,0.06796097755432129,12.130023956298828,0.0763540267944336,0.08253788948059082,0.08488178253173828
1963198212,0.15261101722717285,11.16454815864563,0.17772197723388672,0.1368579864501953,0.1370551586151123
1020794961,0.0775611400604248,13.249655961990356,0.09958910942077637,0.08300995826721191,0.07137417793273926
598053043,0.09752702713012695,11.674765825271606,0.10255980491638184,0.09352302551269531,0.09882020950317383
2011439901,0.08898496627807617,12.581891059875488,0.09248709678649902,0.0936129093170166,0.08363795280456543
1499211463,0.10289812088012695,11.555122137069702,0.12033200263977051,0.12099814414978027,0.11813807487487793
3054250167,0.03729605674743652,10.421530961990356,0.03379106521606445,0.04127311706542969,0.03864789009094238
3054250928,0.03064894676208496,12.148749828338623,0.02672719955444336,0.02589893341064453,0.037966012954711914
5204958554,0.14248299598693848,10.744874954223633,0.14913296699523926,0.17709898948669434,0.16449713706970215
1963198203,0.08381295204162598,10.70415210723877,0.11099791526794434,0.11334395408630371,0.11147785186767578
1020794900,0.08207178115844727,8.695685863494873,0.11133503913879395,0.0723419189453125,0.09502601623535156
2458393564,0.12177395820617676,8.33038592338562,0.12067008018493652,0.11447906494140625,0.10211396217346191
2011439889,0.06557893753051758,9.837507009506226,0.06609201431274414,0.07498598098754883,0.07151103019714355
1499211452,0.07078409194946289,7.1833600997924805,0.10111403465270996,0.08670902252197266,0.07742714881896973
3054250165,0.027324914932250977,7.769696950912476,0.029047012329101562,0.02966904640197754,0.029720067977905273
3054250877,0.024465084075927734,8.679643869400024,0.0542910099029541,0.038630008697509766,0.028017044067382812
3932434388,0.12201213836669922,10.29542088508606,0.12226700782775879,0.12230300903320312,0.11627197265625
2697475095,0.0031108856201171875,8.733147144317627,0.016346216201782227,0.002830982208251953,0.007103919982910156
1126708924,0.03821301460266113,11.304224014282227,0.042474985122680664,0.05983304977416992,0.0647120475769043
1126709594,0.06682181358337402,9.842138051986694,0.06759190559387207,0.05882000923156738,0.05359220504760742
5296160894,0.09118413925170898,8.71665906906128,0.1656479835510254,0.07159090042114258,0.08411312103271484
1503413388,0.13047409057617188,8.848359107971191,0.14984893798828125,0.12928295135498047,0.1506190299987793
1132218387,0.058506011962890625,10.355196952819824,0.06870794296264648,0.07608580589294434,0.07068800926208496
1132218619,0.02428889274597168,9.660343885421753,0.04020881652832031,0.026441097259521484,0.02101302146911621
1132218820,0.035781145095825195,11.176552057266235,0.03050994873046875,0.026629924774169922,0.027263164520263672
1132218984,0.09897899627685547,9.620630979537964,0.07614302635192871,0.07536005973815918,0.08392786979675293
1132219116,0.08247780799865723,9.410492897033691,0.08901286125183105,0.0912179946899414,0.07815694808959961
1132219207,0.12019801139831543,10.901158094406128,0.1351301670074463,0.10855889320373535,0.1209261417388916
1132219380,0.10808777809143066,8.999186038970947,0.09582400321960449,0.0937049388885498,0.09707903861999512
1132219605,0.011152982711791992,11.244951963424683,0.01237797737121582,0.0073201656341552734,0.007557868957519531
